genus	species	preference	plant_species	plant_genus	plant_family
Hylaeus	Hylaeus punctulatissimus	oligo_str	Allium rotundum	Allium	Amaryllidaceae
Hylaeus	Hylaeus punctulatissimus	oligo_str	Allium sphaerocephalon	Allium	Amaryllidaceae
Hylaeus	Hylaeus signatus	oligo_str	Reseda lutea	Reseda	Resedaceae
Hylaeus	Hylaeus signatus	oligo_str	Reseda luteola	Reseda	Resedaceae
Hylaeus	Hylaeus signatus	oligo_str	Reseda odorata	Reseda	Resedaceae
Hylaeus	Hylaeus styriacus	poly	Matricaria recutita	Matricaria	Asteraceae
Hylaeus	Hylaeus variegatus	poly	Jasione montana	Jasione	Campanulaceae
Lasioglossum	Lasioglossum aeratum	poly	Achillea millefolium	Achillea	Asteraceae
Lasioglossum	Lasioglossum aeratum	poly	Daucus carota	Daucus	Apiaceae
Lasioglossum	Lasioglossum aeratum	poly	Potentilla argentea	Potentilla	Rosaceae
Lasioglossum	Lasioglossum aeratum	poly	Potentilla argentea	Potentilla	Rosaceae
Lasioglossum	Lasioglossum aeratum	poly	Senecio vulgaris	Senecio	Asteraceae
Lasioglossum	Lasioglossum aeratum	poly	Senecio vulgaris	Senecio	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Achillea millefolium	Achillea	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Anthriscus sylvestris	Anthriscus	Apiaceae
Lasioglossum	Lasioglossum albipes	poly	Bellis perennis	Bellis	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Campanula rotundifolia	Campanula	Campanulaceae
Lasioglossum	Lasioglossum albipes	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Centaurea stoebe	Centaurea	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Cichorium intybus	Cichorium	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Cirsium vulgare	Cirsium	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Crepis biennis	Crepis	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Daucus carota	Daucus	Apiaceae
Lasioglossum	Lasioglossum albipes	poly	Hieracium spec.	Hieracium	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Hypochaeris radicata	Hypochaeris	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Knautia arvensis	Knautia	Dipsacaceae
Lasioglossum	Lasioglossum albipes	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Plantago media	Plantago	Plantaginaceae
Lasioglossum	Lasioglossum albipes	poly	Prunus spinosa	Prunus	Rosaceae
Lasioglossum	Lasioglossum albipes	poly	Ranunculus acris	Ranunculus	Ranunculaceae
Lasioglossum	Lasioglossum albipes	poly	Scabiosa columbaria	Scabiosa	Dipsacaceae
Lasioglossum	Lasioglossum albipes	poly	Scorzonera humilis	Scorzonera	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Sinapis arvensis	Sinapis	Brassicaceae
Lasioglossum	Lasioglossum albipes	poly	Stellaria holostea	Stellaria	Caryophyllaceae
Lasioglossum	Lasioglossum albipes	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum albipes	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum albocinctum	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum albocinctum	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum albocinctum	poly	Echium vulgare	Echium	Boraginaceae
Lasioglossum	Lasioglossum albocinctum	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Lasioglossum	Lasioglossum albocinctum	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Lasioglossum	Lasioglossum brevicorne	poly	Hieracium pilosella	Hieracium	Asteraceae
Lasioglossum	Lasioglossum brevicorne	poly	Hieracium pilosella	Hieracium	Asteraceae
Lasioglossum	Lasioglossum brevicorne	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum brevicorne	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum brevicorne	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum brevicorne	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Ranunculus montanus	Ranunculus	Ranunculaceae
Lasioglossum	Lasioglossum calceatum	poly	Achillea millefolium	Achillea	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Adonis vernalis	Adonis	Ranunculaceae
Lasioglossum	Lasioglossum calceatum	poly	Aesculus hippocastanum	Aesculus	Sapindaceae
Lasioglossum	Lasioglossum calceatum	poly	Anthericum ramosum	Anthericum	Anthericaceae
Lasioglossum	Lasioglossum calceatum	poly	Bellis perennis	Bellis	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Brassica napus	Brassica	Brassicaceae
Lasioglossum	Lasioglossum calceatum	poly	Cardamine pratensis	Cardamine	Brassicaceae
Lasioglossum	Lasioglossum calceatum	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Centaurea montana	Centaurea	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Cichorium intybus	Cichorium	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Cirsium vulgare	Cirsium	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Clematis vitalba	Clematis	Ranunculaceae
Lasioglossum	Lasioglossum calceatum	poly	Crepis capillaris	Crepis	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Erica tetralix	Erica	Ericaceae
Lasioglossum	Lasioglossum calceatum	poly	Erigeron annuus	Erigeron	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Erigeron annuus	Erigeron	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Eryngium planum	Eryngium	Apiaceae
Lasioglossum	Lasioglossum calceatum	poly	Fragaria vesca	Fragaria	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Fragaria vesca	Fragaria	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Gagea villosa	Gagea	Liliaceae
Lasioglossum	Lasioglossum calceatum	poly	Geranium robertianum	Geranium	Geraniaceae
Lasioglossum	Lasioglossum calceatum	poly	Heracleum sphondylium	Heracleum	Apiaceae
Lasioglossum	Lasioglossum calceatum	poly	Hieracium pilosella	Hieracium	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Hieracium pilosella	Hieracium	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Hypericum perforatum	Hypericum	Hypericaceae
Lasioglossum	Lasioglossum calceatum	poly	Hypericum perforatum	Hypericum	Hypericaceae
Lasioglossum	Lasioglossum calceatum	poly	Inula conyza	Inula	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Isatis tinctoria	Isatis	Brassicaceae
Lasioglossum	Lasioglossum calceatum	poly	Jasione montana	Jasione	Campanulaceae
Lasioglossum	Lasioglossum calceatum	poly	Knautia arvensis	Knautia	Dipsacaceae
Lasioglossum	Lasioglossum calceatum	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Leucanthemum vulgare	Leucanthemum	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Leucanthemum vulgare	Leucanthemum	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Lysimachia punctata	Lysimachia	Myrsinaceae
Lasioglossum	Lasioglossum calceatum	poly	Malus domestica	Malus	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Malus domestica	Malus	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Ornithogalum umbellatum	Ornithogalum	Hyacinthaceae
Lasioglossum	Lasioglossum calceatum	poly	Papaver rhoeas	Papaver	Papaveraceae
Lasioglossum	Lasioglossum calceatum	poly	Picris hieracioides	Picris	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Plantago lanceolata	Plantago	Plantaginaceae
Lasioglossum	Lasioglossum calceatum	poly	Potentilla fruticosa	Potentilla	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Potentilla fruticosa	Potentilla	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Potentilla neumanniana	Potentilla	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Potentilla reptans	Potentilla	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Potentilla reptans	Potentilla	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Ranunculus acris	Ranunculus	Ranunculaceae
Lasioglossum	Lasioglossum calceatum	poly	Ranunculus ficaria	Ranunculus	Ranunculaceae
Lasioglossum	Lasioglossum calceatum	poly	Rubus fruticosus agg.	Rubus	Rosaceae
Lasioglossum	Lasioglossum calceatum	poly	Salix aurita	Salix	Salicaceae
Lasioglossum	Lasioglossum calceatum	poly	Salix caprea	Salix	Salicaceae
Lasioglossum	Lasioglossum calceatum	poly	Salix cinerea	Salix	Salicaceae
Lasioglossum	Lasioglossum calceatum	poly	Salix repens	Salix	Salicaceae
Lasioglossum	Lasioglossum calceatum	poly	Salvia verticillata	Salvia	Lamiaceae
Lasioglossum	Lasioglossum calceatum	poly	Sinapis arvensis	Sinapis	Brassicaceae
Lasioglossum	Lasioglossum calceatum	poly	Stellaria holostea	Stellaria	Caryophyllaceae
Lasioglossum	Lasioglossum calceatum	poly	Tanacetum vulgare	Tanacetum	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Tussilago farfara	Tussilago	Asteraceae
Lasioglossum	Lasioglossum calceatum	poly	Veronica chamaedrys	Veronica	Plantaginaceae
Lasioglossum	Lasioglossum clypeare	poly	Centaurea cyanus	Centaurea	Asteraceae
Lasioglossum	Lasioglossum clypeare	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum clypeare	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum clypeare	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum clypeare	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum clypeare	poly	Echium vulgare	Echium	Boraginaceae
Lasioglossum	Lasioglossum clypeare	poly	Salix spec.	Salix	Salicaceae
Lasioglossum	Lasioglossum clypeare	poly	Stachys recta	Stachys	Lamiaceae
Lasioglossum	Lasioglossum convexiusculum	poly	Campanula rotundifolia	Campanula	Campanulaceae
Lasioglossum	Lasioglossum convexiusculum	poly	Centaurea cyanus	Centaurea	Asteraceae
Lasioglossum	Lasioglossum convexiusculum	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum convexiusculum	poly	Centaurea scabiosa	Centaurea	Asteraceae
Lasioglossum	Lasioglossum convexiusculum	poly	Galium verum	Galium	Rubiaceae
Lasioglossum	Lasioglossum convexiusculum	poly	Picris hieracioides	Picris	Asteraceae
Lasioglossum	Lasioglossum convexiusculum	poly	Salvia pratensis	Salvia	Lamiaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula glomerata	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula glomerata	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula persicifolia	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula rapunculoides	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula rapunculus	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula rotundifolia	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula sibirica	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula trachelium	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Campanula trachelium	Campanula	Campanulaceae
Lasioglossum	Lasioglossum costulatum	oligo_str	Jasione montana	Jasione	Campanulaceae
Lasioglossum	Lasioglossum fratellum	poly	Vaccinium myrtillus	Vaccinium	Ericaceae
Lasioglossum	Lasioglossum fratellum	poly	Vaccinium vitis-idaea	Vaccinium	Ericaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Brassica napus	Brassica	Brassicaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Calluna vulgaris	Calluna	Ericaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Cichorium intybus	Cichorium	Asteraceae
Lasioglossum	Lasioglossum fulvicorne	poly	Malus domestica	Malus	Rosaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Malus domestica	Malus	Rosaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Potentilla fruticosa	Potentilla	Rosaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Potentilla fruticosa	Potentilla	Rosaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Potentilla neumanniana	Potentilla	Rosaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Potentilla reptans	Potentilla	Rosaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Potentilla reptans	Potentilla	Rosaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Salix spec.	Salix	Salicaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Sinapis arvensis	Sinapis	Brassicaceae
Lasioglossum	Lasioglossum fulvicorne	poly	Solidago canadensis	Solidago	Asteraceae
Lasioglossum	Lasioglossum fulvicorne	poly	Solidago canadensis	Solidago	Asteraceae
Lasioglossum	Lasioglossum fulvicorne	poly	Tanacetum vulgare	Tanacetum	Asteraceae
Lasioglossum	Lasioglossum fulvicorne	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum fulvicorne	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum griseolum	poly	Phyteuma orbiculare	Phyteuma	Campanulaceae
Lasioglossum	Lasioglossum intermedium	poly	Salix spec.	Salix	Salicaceae
Lasioglossum	Lasioglossum intermedium	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum intermedium	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum interruptum	poly	Achillea millefolium	Achillea	Asteraceae
Lasioglossum	Lasioglossum interruptum	poly	Brassica napus	Brassica	Brassicaceae
Lasioglossum	Lasioglossum interruptum	poly	Echium vulgare	Echium	Boraginaceae
Lasioglossum	Lasioglossum interruptum	poly	Isatis tinctoria	Isatis	Brassicaceae
Lasioglossum	Lasioglossum interruptum	poly	Potentilla neumanniana	Potentilla	Rosaceae
Lasioglossum	Lasioglossum interruptum	poly	Salvia pratensis	Salvia	Lamiaceae
Lasioglossum	Lasioglossum interruptum	poly	Sedum acre	Sedum	Crassulaceae
Lasioglossum	Lasioglossum interruptum	poly	Sinapis arvensis	Sinapis	Brassicaceae
Lasioglossum	Lasioglossum interruptum	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum interruptum	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum laeve	poly	Cichorium intybus	Cichorium	Asteraceae
Lasioglossum	Lasioglossum laeve	poly	Daucus carota	Daucus	Apiaceae
Lasioglossum	Lasioglossum laeve	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum laeve	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum laeve	poly	Succisa pratensis	Succisa	Dipsacaceae
Lasioglossum	Lasioglossum laeve	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum laeve	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum laevigatum	poly	Angelica sylvestris	Angelica	Apiaceae
Lasioglossum	Lasioglossum laevigatum	poly	Brassica napus	Brassica	Brassicaceae
Lasioglossum	Lasioglossum laevigatum	poly	Cirsium arvense	Cirsium	Asteraceae
Lasioglossum	Lasioglossum laevigatum	poly	Cornus sanguinea	Cornus	Cornaceae
Lasioglossum	Lasioglossum laevigatum	poly	Crataegus spec.	Crataegus	Rosaceae
Lasioglossum	Lasioglossum laevigatum	poly	Fragaria vesca	Fragaria	Rosaceae
Lasioglossum	Lasioglossum laevigatum	poly	Fragaria vesca	Fragaria	Rosaceae
Lasioglossum	Lasioglossum laevigatum	poly	Heracleum sphondylium	Heracleum	Apiaceae
Lasioglossum	Lasioglossum laevigatum	poly	Isatis tinctoria	Isatis	Brassicaceae
Lasioglossum	Lasioglossum laevigatum	poly	Leucanthemum vulgare	Leucanthemum	Asteraceae
Lasioglossum	Lasioglossum laevigatum	poly	Leucanthemum vulgare	Leucanthemum	Asteraceae
Lasioglossum	Lasioglossum laevigatum	poly	Paeonia officinalis	Paeonia	Paeoniaceae
Lasioglossum	Lasioglossum laevigatum	poly	Potentilla reptans	Potentilla	Rosaceae
Lasioglossum	Lasioglossum laevigatum	poly	Potentilla reptans	Potentilla	Rosaceae
Lasioglossum	Lasioglossum laevigatum	poly	Ranunculus acris	Ranunculus	Ranunculaceae
Lasioglossum	Lasioglossum laevigatum	poly	Raphanus raphanistrum	Raphanus	Brassicaceae
Lasioglossum	Lasioglossum laevigatum	poly	Rubus fruticosus agg.	Rubus	Rosaceae
Lasioglossum	Lasioglossum laevigatum	poly	Salix spec.	Salix	Salicaceae
Lasioglossum	Lasioglossum laevigatum	poly	Sinapis arvensis	Sinapis	Brassicaceae
Lasioglossum	Lasioglossum laevigatum	poly	Stellaria holostea	Stellaria	Caryophyllaceae
Lasioglossum	Lasioglossum laevigatum	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum laevigatum	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum laevigatum	poly	Veronica chamaedrys	Veronica	Plantaginaceae
Lasioglossum	Lasioglossum laticeps	poly	Anthriscus sylvestris	Anthriscus	Apiaceae
Lasioglossum	Lasioglossum laticeps	poly	Brassica napus	Brassica	Brassicaceae
Lasioglossum	Lasioglossum laticeps	poly	Cardamine pratensis	Cardamine	Brassicaceae
Lasioglossum	Lasioglossum laticeps	poly	Daucus carota	Daucus	Apiaceae
Lasioglossum	Lasioglossum laticeps	poly	Fragaria vesca	Fragaria	Rosaceae
Lasioglossum	Lasioglossum laticeps	poly	Fragaria vesca	Fragaria	Rosaceae
Lasioglossum	Lasioglossum laticeps	poly	Malus domestica	Malus	Rosaceae
Lasioglossum	Lasioglossum laticeps	poly	Malus domestica	Malus	Rosaceae
Lasioglossum	Lasioglossum laticeps	poly	Potentilla neumanniana	Potentilla	Rosaceae
Lasioglossum	Lasioglossum laticeps	poly	Ranunculus acris	Ranunculus	Ranunculaceae
Lasioglossum	Lasioglossum laticeps	poly	Salix spec.	Salix	Salicaceae
Lasioglossum	Lasioglossum laticeps	poly	Sinapis arvensis	Sinapis	Brassicaceae
Lasioglossum	Lasioglossum laticeps	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum laticeps	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum lativentre	poly	Lotus corniculatus	Lotus	Fabaceae
Lasioglossum	Lasioglossum lativentre	poly	Plantago major	Plantago	Plantaginaceae
Lasioglossum	Lasioglossum lativentre	poly	Ranunculus acris	Ranunculus	Ranunculaceae
Lasioglossum	Lasioglossum lativentre	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum lativentre	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum lativentre	poly	Trifolium pratense	Trifolium	Fabaceae
Lasioglossum	Lasioglossum lativentre	poly	Trifolium repens	Trifolium	Fabaceae
Lasioglossum	Lasioglossum lativentre	poly	Tussilago farfara	Tussilago	Asteraceae
Lasioglossum	Lasioglossum leucopus	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum leucopus	poly	Leontodon autumnalis	Leontodon	Asteraceae
Lasioglossum	Lasioglossum leucopus	poly	Potentilla neumanniana	Potentilla	Rosaceae
Lasioglossum	Lasioglossum leucopus	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum leucopus	poly	Taraxacum officinale	Taraxacum	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Achillea millefolium	Achillea	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Campanula patula	Campanula	Campanulaceae
Lasioglossum	Lasioglossum leucozonium	poly	Campanula trachelium	Campanula	Campanulaceae
Lasioglossum	Lasioglossum leucozonium	poly	Campanula trachelium	Campanula	Campanulaceae
Lasioglossum	Lasioglossum leucozonium	poly	Carduus crispus	Carduus	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Centaurea jacea	Centaurea	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Cichorium intybus	Cichorium	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Convolvulus arvensis	Convolvulus	Convolvulaceae
Lasioglossum	Lasioglossum leucozonium	poly	Crepis biennis	Crepis	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Erigeron annuus	Erigeron	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Erigeron annuus	Erigeron	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Geranium robertianum	Geranium	Geraniaceae
Lasioglossum	Lasioglossum leucozonium	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Lasioglossum	Lasioglossum leucozonium	poly	Helianthemum nummularium	Helianthemum	Cistaceae
Lasioglossum	Lasioglossum leucozonium	poly	Hieracium pilosella	Hieracium	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Hieracium pilosella	Hieracium	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Hieracium umbellatum	Hieracium	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Hieracium umbellatum	Hieracium	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Hypericum perforatum	Hypericum	Hypericaceae
Lasioglossum	Lasioglossum leucozonium	poly	Hypericum perforatum	Hypericum	Hypericaceae
Lasioglossum	Lasioglossum leucozonium	poly	Hypochaeris radicata	Hypochaeris	Asteraceae
Lasioglossum	Lasioglossum leucozonium	poly	Jasione montana	Jasione	Campanulaceae
Lasioglossum	Lasioglossum leucozonium	poly	Knautia arvensis	Knautia	Dipsacaceae
